Player Id,Name,Year,Team,Passing_Yards
stevedeberg/2500356,"DeBerg, Steve",1981,Denver Broncos,797
stevedeberg/2500356,"DeBerg, Steve",1980,San Francisco 49ers,"1,998"
stevedeberg/2500356,"DeBerg, Steve",1979,San Francisco 49ers,"3,652"
stevedeberg/2500356,"DeBerg, Steve",1978,San Francisco 49ers,"1,570"
stevedeberg/2500356,"DeBerg, Steve",1977,San Francisco 49ers,--
davemann/2520070,"Mann, Dave",1957,Chicago Cardinals,0
davemann/2520070,"Mann, Dave",1956,Chicago Cardinals,0
davemann/2520070,"Mann, Dave",1955,Chicago Cardinals,53
drewstanton/2495748,"Stanton, Drew",2016,Arizona Cardinals,192
drewstanton/2495748,"Stanton, Drew",2015,Arizona Cardinals,104
drewstanton/2495748,"Stanton, Drew",2014,Arizona Cardinals,"1,711"
drewstanton/2495748,"Stanton, Drew",2013,Arizona Cardinals,--
drewstanton/2495748,"Stanton, Drew",2012,Indianapolis Colts,--
drewstanton/2495748,"Stanton, Drew",2011,Detroit Lions,--
drewstanton/2495748,"Stanton, Drew",2010,Detroit Lions,780
drewstanton/2495748,"Stanton, Drew",2009,Detroit Lions,259
drewstanton/2495748,"Stanton, Drew",2008,Detroit Lions,119
jeffvanraaphorst/2527883,"Van Raaphorst, Jeff",1987,Atlanta Falcons,174
mikeeischeid/2513525,"Eischeid, Mike",1974,Minnesota Vikings,6
mikeeischeid/2513525,"Eischeid, Mike",1973,Minnesota Vikings,--
mikeeischeid/2513525,"Eischeid, Mike",1972,Minnesota Vikings,--
mikeeischeid/2513525,"Eischeid, Mike",1971,Oakland Raiders,--
mikeeischeid/2513525,"Eischeid, Mike",1970,Oakland Raiders,--
mikeeischeid/2513525,"Eischeid, Mike",1969,Oakland Raiders,--
mikeeischeid/2513525,"Eischeid, Mike",1968,Oakland Raiders,--
mikeeischeid/2513525,"Eischeid, Mike",1967,Oakland Raiders,--
mikeeischeid/2513525,"Eischeid, Mike",1966,Oakland Raiders,--
pauledinger/2504132,"Edinger, Paul",2005,Minnesota Vikings,--
pauledinger/2504132,"Edinger, Paul",2004,Chicago Bears,0
pauledinger/2504132,"Edinger, Paul",2003,Chicago Bears,--
pauledinger/2504132,"Edinger, Paul",2002,Chicago Bears,--
pauledinger/2504132,"Edinger, Paul",2001,Chicago Bears,--
pauledinger/2504132,"Edinger, Paul",2000,Chicago Bears,--
shipwreckkelly/2518292,"Kelly, Shipwreck",1937,Brooklyn Dodgers,21
shipwreckkelly/2518292,"Kelly, Shipwreck",1934,Brooklyn Dodgers,134
shipwreckkelly/2518292,"Kelly, Shipwreck",1933,Brooklyn Dodgers,28
shipwreckkelly/2518292,"Kelly, Shipwreck",1932,New York Giants,22
georgeadams/2499356,"Adams, George",1991,New England Patriots,--
georgeadams/2499356,"Adams, George",1990,New England Patriots,--
georgeadams/2499356,"Adams, George",1989,New York Giants,--
georgeadams/2499356,"Adams, George",1988,New York Giants,--
georgeadams/2499356,"Adams, George",1987,New York Giants,--
georgeadams/2499356,"Adams, George",1985,New York Giants,0
billyjefferson/2517458,"Jefferson, Billy",1942,Brooklyn Dodgers,11
billyjefferson/2517458,"Jefferson, Billy",1942,Philadelphia Eagles,0
billyjefferson/2517458,"Jefferson, Billy",1941,Detroit Lions,181
mikekerrigan/2518378,"Kerrigan, Mike",1984,New England Patriots,13
mikekerrigan/2518378,"Kerrigan, Mike",1983,New England Patriots,72
perryjeter/2517531,"Jeter, Perry",1957,Chicago Bears,--
perryjeter/2517531,"Jeter, Perry",1956,Chicago Bears,0
davejennings/2517501,"Jennings, Dave",1987,New York Jets,16
davejennings/2517501,"Jennings, Dave",1986,New York Jets,--
davejennings/2517501,"Jennings, Dave",1985,New York Jets,--
davejennings/2517501,"Jennings, Dave",1984,New York Giants,--
davejennings/2517501,"Jennings, Dave",1983,New York Giants,0
davejennings/2517501,"Jennings, Dave",1982,New York Giants,--
davejennings/2517501,"Jennings, Dave",1981,New York Giants,--
davejennings/2517501,"Jennings, Dave",1980,New York Giants,0
davejennings/2517501,"Jennings, Dave",1979,New York Giants,48
davejennings/2517501,"Jennings, Dave",1978,New York Giants,-1
davejennings/2517501,"Jennings, Dave",1977,New York Giants,--
davejennings/2517501,"Jennings, Dave",1976,New York Giants,--
davejennings/2517501,"Jennings, Dave",1975,New York Giants,--
davejennings/2517501,"Jennings, Dave",1974,New York Giants,--
philking/2518513,"King, Phil",1966,Minnesota Vikings,9
philking/2518513,"King, Phil",1965,Minnesota Vikings,--
philking/2518513,"King, Phil",1964,Pittsburgh Steelers,--
philking/2518513,"King, Phil",1963,New York Giants,--
philking/2518513,"King, Phil",1962,New York Giants,--
philking/2518513,"King, Phil",1961,New York Giants,--
philking/2518513,"King, Phil",1960,New York Giants,--
philking/2518513,"King, Phil",1959,New York Giants,--
philking/2518513,"King, Phil",1958,New York Giants,--
jasongarrett/2500770,"Garrett, Jason",2004,Miami Dolphins,--
jasongarrett/2500770,"Garrett, Jason",2004,Tampa Bay Buccaneers,--
jasongarrett/2500770,"Garrett, Jason",2003,New York Giants,--
jasongarrett/2500770,"Garrett, Jason",2002,New York Giants,--
jasongarrett/2500770,"Garrett, Jason",2001,New York Giants,--
jasongarrett/2500770,"Garrett, Jason",2000,New York Giants,--
jasongarrett/2500770,"Garrett, Jason",1999,Dallas Cowboys,314
jasongarrett/2500770,"Garrett, Jason",1998,Dallas Cowboys,"1,206"
jasongarrett/2500770,"Garrett, Jason",1997,Dallas Cowboys,56
jasongarrett/2500770,"Garrett, Jason",1996,Dallas Cowboys,44
jasongarrett/2500770,"Garrett, Jason",1995,Dallas Cowboys,46
jasongarrett/2500770,"Garrett, Jason",1994,Dallas Cowboys,315
jasongarrett/2500770,"Garrett, Jason",1993,Dallas Cowboys,61
melfarr/2513848,"Farr, Mel",1973,Detroit Lions,--
melfarr/2513848,"Farr, Mel",1972,Detroit Lions,--
melfarr/2513848,"Farr, Mel",1971,Detroit Lions,--
melfarr/2513848,"Farr, Mel",1970,Detroit Lions,--
melfarr/2513848,"Farr, Mel",1969,Detroit Lions,0
melfarr/2513848,"Farr, Mel",1968,Detroit Lions,--
melfarr/2513848,"Farr, Mel",1967,Detroit Lions,0
mattflynn/367,"Flynn, Matt",2015,New Orleans Saints,--
mattflynn/367,"Flynn, Matt",2014,Green Bay Packers,66
mattflynn/367,"Flynn, Matt",2013,Green Bay Packers,"1,146"
mattflynn/367,"Flynn, Matt",2013,Buffalo Bills,--
mattflynn/367,"Flynn, Matt",2013,Oakland Raiders,246
mattflynn/367,"Flynn, Matt",2012,Seattle Seahawks,68
mattflynn/367,"Flynn, Matt",2011,Green Bay Packers,518
mattflynn/367,"Flynn, Matt",2010,Green Bay Packers,433
mattflynn/367,"Flynn, Matt",2009,Green Bay Packers,58
mattflynn/367,"Flynn, Matt",2008,Green Bay Packers,6
craignall/2505146,"Nall, Craig",2008,Houston Texans,--
craignall/2505146,"Nall, Craig",2007,Green Bay Packers,88
craignall/2505146,"Nall, Craig",2007,Houston Texans,--
craignall/2505146,"Nall, Craig",2007,Buffalo Bills,--
craignall/2505146,"Nall, Craig",2006,Buffalo Bills,--
craignall/2505146,"Nall, Craig",2005,Green Bay Packers,--
craignall/2505146,"Nall, Craig",2004,Green Bay Packers,314
craignall/2505146,"Nall, Craig",2003,Green Bay Packers,--
craignall/2505146,"Nall, Craig",2002,Green Bay Packers,--
frankmartin/2520238,"Martin, Frank",1945,New York Giants,--
frankmartin/2520238,"Martin, Frank",1945,Boston Yanks,--
frankmartin/2520238,"Martin, Frank",1944,Brooklyn Tigers,7
frankmartin/2520238,"Martin, Frank",1943,Brooklyn Dodgers,15
bevwallace/2528136,"Wallace, Bev",1951,New York Yanks,9
bevwallace/2528136,"Wallace, Bev",1949,San Francisco 49ers,--
bevwallace/2528136,"Wallace, Bev",1948,San Francisco 49ers,--
bevwallace/2528136,"Wallace, Bev",1947,San Francisco 49ers,--
brandonmarshall/2495893,"Marshall, Brandon",2016,New York Jets,--
brandonmarshall/2495893,"Marshall, Brandon",2015,New York Jets,--
brandonmarshall/2495893,"Marshall, Brandon",2014,Chicago Bears,--
brandonmarshall/2495893,"Marshall, Brandon",2013,Chicago Bears,--
brandonmarshall/2495893,"Marshall, Brandon",2012,Chicago Bears,--
brandonmarshall/2495893,"Marshall, Brandon",2011,Miami Dolphins,--
brandonmarshall/2495893,"Marshall, Brandon",2010,Miami Dolphins,0
brandonmarshall/2495893,"Marshall, Brandon",2009,Denver Broncos,--
brandonmarshall/2495893,"Marshall, Brandon",2008,Denver Broncos,--
brandonmarshall/2495893,"Marshall, Brandon",2007,Denver Broncos,0
brandonmarshall/2495893,"Marshall, Brandon",2006,Denver Broncos,--
larryseiple/2525300,"Seiple, Larry",1977,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1976,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1975,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1974,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1973,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1972,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1971,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1970,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1969,Miami Dolphins,8
larryseiple/2525300,"Seiple, Larry",1968,Miami Dolphins,--
larryseiple/2525300,"Seiple, Larry",1967,Miami Dolphins,61
mohamedsanu/2533040,"Sanu, Mohamed",2016,Atlanta Falcons,--
mohamedsanu/2533040,"Sanu, Mohamed",2015,Cincinnati Bengals,--
mohamedsanu/2533040,"Sanu, Mohamed",2014,Cincinnati Bengals,79
mohamedsanu/2533040,"Sanu, Mohamed",2013,Cincinnati Bengals,25
mohamedsanu/2533040,"Sanu, Mohamed",2012,Cincinnati Bengals,73
carlpickens/2502480,"Pickens, Carl",2000,Tennessee Titans,--
carlpickens/2502480,"Pickens, Carl",1999,Cincinnati Bengals,6
carlpickens/2502480,"Pickens, Carl",1998,Cincinnati Bengals,--
carlpickens/2502480,"Pickens, Carl",1997,Cincinnati Bengals,--
carlpickens/2502480,"Pickens, Carl",1996,Cincinnati Bengals,12
carlpickens/2502480,"Pickens, Carl",1995,Cincinnati Bengals,--
carlpickens/2502480,"Pickens, Carl",1994,Cincinnati Bengals,--
carlpickens/2502480,"Pickens, Carl",1993,Cincinnati Bengals,0
carlpickens/2502480,"Pickens, Carl",1992,Cincinnati Bengals,--
joekapp/2518137,"Kapp, Joe",1970,Boston Patriots,"1,104"
joekapp/2518137,"Kapp, Joe",1969,Minnesota Vikings,"1,726"
joekapp/2518137,"Kapp, Joe",1968,Minnesota Vikings,"1,695"
joekapp/2518137,"Kapp, Joe",1967,Minnesota Vikings,"1,386"
halvanevery/2527864,"Van Every, Hal",1941,Green Bay Packers,195
halvanevery/2527864,"Van Every, Hal",1940,Green Bay Packers,199
tomwatkins/2528348,"Watkins, Tom",1968,Pittsburgh Steelers,--
tomwatkins/2528348,"Watkins, Tom",1967,Detroit Lions,--
tomwatkins/2528348,"Watkins, Tom",1965,Detroit Lions,--
tomwatkins/2528348,"Watkins, Tom",1964,Detroit Lions,58
tomwatkins/2528348,"Watkins, Tom",1963,Detroit Lions,--
tomwatkins/2528348,"Watkins, Tom",1962,Detroit Lions,--
tomwatkins/2528348,"Watkins, Tom",1961,Cleveland Browns,--
nickharris/2504542,"Harris, Nick",2012,Detroit Lions,--
nickharris/2504542,"Harris, Nick",2011,Jacksonville Jaguars,--
nickharris/2504542,"Harris, Nick",2010,Detroit Lions,--
nickharris/2504542,"Harris, Nick",2009,Detroit Lions,--
nickharris/2504542,"Harris, Nick",2008,Detroit Lions,--
nickharris/2504542,"Harris, Nick",2007,Detroit Lions,--
nickharris/2504542,"Harris, Nick",2006,Detroit Lions,--
nickharris/2504542,"Harris, Nick",2005,Detroit Lions,--
nickharris/2504542,"Harris, Nick",2004,Detroit Lions,--
nickharris/2504542,"Harris, Nick",2003,Detroit Lions,0
nickharris/2504542,"Harris, Nick",2003,Cincinnati Bengals,--
nickharris/2504542,"Harris, Nick",2002,Cincinnati Bengals,--
nickharris/2504542,"Harris, Nick",2001,Cincinnati Bengals,--
jamiemartin/2501888,"Martin, Jamie",2008,San Francisco 49ers,--
jamiemartin/2501888,"Martin, Jamie",2007,New Orleans Saints,--
jamiemartin/2501888,"Martin, Jamie",2006,New Orleans Saints,208
jamiemartin/2501888,"Martin, Jamie",2005,St. Louis Rams,"1,277"
jamiemartin/2501888,"Martin, Jamie",2004,St. Louis Rams,188
jamiemartin/2501888,"Martin, Jamie",2003,New York Jets,--
jamiemartin/2501888,"Martin, Jamie",2002,St. Louis Rams,"1,216"
jamiemartin/2501888,"Martin, Jamie",2001,St. Louis Rams,22
jamiemartin/2501888,"Martin, Jamie",2000,Jacksonville Jaguars,307
jamiemartin/2501888,"Martin, Jamie",1999,Cleveland Browns,--
jamiemartin/2501888,"Martin, Jamie",1998,Jacksonville Jaguars,355
jamiemartin/2501888,"Martin, Jamie",1997,Washington Redskins,--
jamiemartin/2501888,"Martin, Jamie",1996,St. Louis Rams,241
jamiemartin/2501888,"Martin, Jamie",1995,St. Louis Rams,0
jamiemartin/2501888,"Martin, Jamie",1994,Los Angeles Rams,--
jamiemartin/2501888,"Martin, Jamie",1993,Los Angeles Rams,--
billyvolek/2503939,"Volek, Billy",2011,San Diego Chargers,--
billyvolek/2503939,"Volek, Billy",2010,San Diego Chargers,8
billyvolek/2503939,"Volek, Billy",2009,San Diego Chargers,231
billyvolek/2503939,"Volek, Billy",2008,San Diego Chargers,--
billyvolek/2503939,"Volek, Billy",2007,San Diego Chargers,6
billyvolek/2503939,"Volek, Billy",2006,San Diego Chargers,4
billyvolek/2503939,"Volek, Billy",2006,Tennessee Titans,--
billyvolek/2503939,"Volek, Billy",2005,Tennessee Titans,474
billyvolek/2503939,"Volek, Billy",2004,Tennessee Titans,"2,486"
billyvolek/2503939,"Volek, Billy",2003,Tennessee Titans,545
billyvolek/2503939,"Volek, Billy",2002,Tennessee Titans,--
billyvolek/2503939,"Volek, Billy",2001,Tennessee Titans,0
billyvolek/2503939,"Volek, Billy",2000,Tennessee Titans,--
johnhadl/2515554,"Hadl, John",1977,Houston Oilers,76
johnhadl/2515554,"Hadl, John",1976,Houston Oilers,634
johnhadl/2515554,"Hadl, John",1975,Green Bay Packers,"2,095"
johnhadl/2515554,"Hadl, John",1974,Green Bay Packers,"1,072"
johnhadl/2515554,"Hadl, John",1974,Los Angeles Rams,680
johnhadl/2515554,"Hadl, John",1973,Los Angeles Rams,"2,008"
johnhadl/2515554,"Hadl, John",1972,San Diego Chargers,"2,449"
johnhadl/2515554,"Hadl, John",1971,San Diego Chargers,"3,075"
johnhadl/2515554,"Hadl, John",1970,San Diego Chargers,"2,388"
johnhadl/2515554,"Hadl, John",1969,San Diego Chargers,"2,253"
johnhadl/2515554,"Hadl, John",1968,San Diego Chargers,"3,473"
johnhadl/2515554,"Hadl, John",1967,San Diego Chargers,"3,365"
johnhadl/2515554,"Hadl, John",1966,San Diego Chargers,"2,846"
johnhadl/2515554,"Hadl, John",1965,San Diego Chargers,"2,798"
johnhadl/2515554,"Hadl, John",1964,San Diego Chargers,"2,157"
johnhadl/2515554,"Hadl, John",1963,San Diego Chargers,502
johnhadl/2515554,"Hadl, John",1962,San Diego Chargers,"1,632"
johnpetchel/2523066,"Petchel, John",1945,Pittsburgh Steelers,8
johnpetchel/2523066,"Petchel, John",1944,Cleveland Rams,27
johnpetchel/2523066,"Petchel, John",1942,Cleveland Rams,--
johnkidd/2501607,"Kidd, John",1998,New York Jets,--
johnkidd/2501607,"Kidd, John",1998,Detroit Lions,--
johnkidd/2501607,"Kidd, John",1997,Miami Dolphins,--
johnkidd/2501607,"Kidd, John",1996,Miami Dolphins,--
johnkidd/2501607,"Kidd, John",1995,Miami Dolphins,--
johnkidd/2501607,"Kidd, John",1994,Miami Dolphins,--
johnkidd/2501607,"Kidd, John",1994,San Diego Chargers,--
johnkidd/2501607,"Kidd, John",1993,San Diego Chargers,--
johnkidd/2501607,"Kidd, John",1992,San Diego Chargers,--
johnkidd/2501607,"Kidd, John",1991,San Diego Chargers,--
johnkidd/2501607,"Kidd, John",1990,San Diego Chargers,--
johnkidd/2501607,"Kidd, John",1989,Buffalo Bills,--
johnkidd/2501607,"Kidd, John",1988,Buffalo Bills,--
johnkidd/2501607,"Kidd, John",1987,Buffalo Bills,0
johnkidd/2501607,"Kidd, John",1986,Buffalo Bills,--
johnkidd/2501607,"Kidd, John",1985,Buffalo Bills,0
johnkidd/2501607,"Kidd, John",1984,Buffalo Bills,--
stevemarko/2520163,"Marko, Steve",1944,Brooklyn Tigers,2
kerwinbell/2499604,"Bell, Kerwin",1997,Indianapolis Colts,--
kerwinbell/2499604,"Bell, Kerwin",1996,Indianapolis Colts,75
kerwinbell/2499604,"Bell, Kerwin",1989,Tampa Bay Buccaneers,--
kerwinbell/2499604,"Bell, Kerwin",1988,Atlanta Falcons,--
genefoster/2514277,"Foster, Gene",1970,San Diego Chargers,9
genefoster/2514277,"Foster, Gene",1969,San Diego Chargers,39
genefoster/2514277,"Foster, Gene",1968,San Diego Chargers,169
genefoster/2514277,"Foster, Gene",1967,San Diego Chargers,0
genefoster/2514277,"Foster, Gene",1966,San Diego Chargers,--
genefoster/2514277,"Foster, Gene",1965,San Diego Chargers,31
sidneyrice/2495718,"Rice, Sidney",2013,Seattle Seahawks,--
sidneyrice/2495718,"Rice, Sidney",2012,Seattle Seahawks,25
sidneyrice/2495718,"Rice, Sidney",2011,Seattle Seahawks,55
sidneyrice/2495718,"Rice, Sidney",2010,Minnesota Vikings,--
sidneyrice/2495718,"Rice, Sidney",2009,Minnesota Vikings,0
sidneyrice/2495718,"Rice, Sidney",2008,Minnesota Vikings,0
sidneyrice/2495718,"Rice, Sidney",2007,Minnesota Vikings,94
jimvollenweider/2528007,"Vollenweider, Jim",1963,San Francisco 49ers,0
jimvollenweider/2528007,"Vollenweider, Jim",1962,San Francisco 49ers,--
billnelsen/2522007,"Nelsen, Bill",1972,Cleveland Browns,141
billnelsen/2522007,"Nelsen, Bill",1971,Cleveland Browns,"2,319"
billnelsen/2522007,"Nelsen, Bill",1970,Cleveland Browns,"2,156"
billnelsen/2522007,"Nelsen, Bill",1969,Cleveland Browns,"2,743"
billnelsen/2522007,"Nelsen, Bill",1968,Cleveland Browns,"2,366"
billnelsen/2522007,"Nelsen, Bill",1967,Pittsburgh Steelers,"1,125"
billnelsen/2522007,"Nelsen, Bill",1966,Pittsburgh Steelers,"1,122"
billnelsen/2522007,"Nelsen, Bill",1965,Pittsburgh Steelers,"1,917"
billnelsen/2522007,"Nelsen, Bill",1964,Pittsburgh Steelers,276
billnelsen/2522007,"Nelsen, Bill",1963,Pittsburgh Steelers,0
tikibarber/2499533,"Barber, Tiki",2006,New York Giants,--
tikibarber/2499533,"Barber, Tiki",2005,New York Giants,0
tikibarber/2499533,"Barber, Tiki",2004,New York Giants,--
tikibarber/2499533,"Barber, Tiki",2003,New York Giants,--
tikibarber/2499533,"Barber, Tiki",2002,New York Giants,--
tikibarber/2499533,"Barber, Tiki",2001,New York Giants,--
tikibarber/2499533,"Barber, Tiki",2000,New York Giants,--
tikibarber/2499533,"Barber, Tiki",1999,New York Giants,--
tikibarber/2499533,"Barber, Tiki",1998,New York Giants,--
tikibarber/2499533,"Barber, Tiki",1997,New York Giants,--
robjohnson/2501452,"Johnson, Rob",2003,Oakland Raiders,54
robjohnson/2501452,"Johnson, Rob",2003,Washington Redskins,39
robjohnson/2501452,"Johnson, Rob",2002,Tampa Bay Buccaneers,536
robjohnson/2501452,"Johnson, Rob",2001,Buffalo Bills,"1,465"
robjohnson/2501452,"Johnson, Rob",2000,Buffalo Bills,"2,125"
robjohnson/2501452,"Johnson, Rob",1999,Buffalo Bills,298
robjohnson/2501452,"Johnson, Rob",1998,Buffalo Bills,910
robjohnson/2501452,"Johnson, Rob",1997,Jacksonville Jaguars,344
robjohnson/2501452,"Johnson, Rob",1996,Jacksonville Jaguars,--
robjohnson/2501452,"Johnson, Rob",1995,Jacksonville Jaguars,24
clemdaniels/2512438,"Daniels, Clem",1968,San Francisco 49ers,--
clemdaniels/2512438,"Daniels, Clem",1967,Oakland Raiders,28
clemdaniels/2512438,"Daniels, Clem",1966,Oakland Raiders,0
clemdaniels/2512438,"Daniels, Clem",1965,Oakland Raiders,95
clemdaniels/2512438,"Daniels, Clem",1964,Oakland Raiders,0
clemdaniels/2512438,"Daniels, Clem",1963,Oakland Raiders,10
clemdaniels/2512438,"Daniels, Clem",1962,Oakland Raiders,0
clemdaniels/2512438,"Daniels, Clem",1961,Oakland Raiders,--
clemdaniels/2512438,"Daniels, Clem",1960,Dallas Texans,--
davemays/2520441,"Mays, Dave",1978,Buffalo Bills,39
davemays/2520441,"Mays, Dave",1977,Cleveland Browns,797
davemays/2520441,"Mays, Dave",1976,Cleveland Browns,101
williamfloyd/2500659,"Floyd, William",2000,Carolina Panthers,--
williamfloyd/2500659,"Floyd, William",1999,Carolina Panthers,--
williamfloyd/2500659,"Floyd, William",1998,Carolina Panthers,0
williamfloyd/2500659,"Floyd, William",1997,San Francisco 49ers,--
williamfloyd/2500659,"Floyd, William",1996,San Francisco 49ers,--
williamfloyd/2500659,"Floyd, William",1995,San Francisco 49ers,--
williamfloyd/2500659,"Floyd, William",1994,San Francisco 49ers,--
jimhart/2516025,"Hart, Jim",1984,Washington Redskins,26
jimhart/2516025,"Hart, Jim",1983,St. Louis Cardinals,592
jimhart/2516025,"Hart, Jim",1982,St. Louis Cardinals,199
jimhart/2516025,"Hart, Jim",1981,St. Louis Cardinals,"1,694"
jimhart/2516025,"Hart, Jim",1980,St. Louis Cardinals,"2,946"
jimhart/2516025,"Hart, Jim",1979,St. Louis Cardinals,"2,218"
jimhart/2516025,"Hart, Jim",1978,St. Louis Cardinals,"3,121"
jimhart/2516025,"Hart, Jim",1977,St. Louis Cardinals,"2,542"
jimhart/2516025,"Hart, Jim",1976,St. Louis Cardinals,"2,946"
jimhart/2516025,"Hart, Jim",1975,St. Louis Cardinals,"2,507"
jimhart/2516025,"Hart, Jim",1974,St. Louis Cardinals,"2,411"
jimhart/2516025,"Hart, Jim",1973,St. Louis Cardinals,"2,223"
jimhart/2516025,"Hart, Jim",1972,St. Louis Cardinals,857
jimhart/2516025,"Hart, Jim",1971,St. Louis Cardinals,"1,626"
jimhart/2516025,"Hart, Jim",1970,St. Louis Cardinals,"2,575"
jimhart/2516025,"Hart, Jim",1969,St. Louis Cardinals,"1,086"
jimhart/2516025,"Hart, Jim",1968,St. Louis Cardinals,"2,059"
jimhart/2516025,"Hart, Jim",1967,St. Louis Cardinals,"3,008"
jimhart/2516025,"Hart, Jim",1966,St. Louis Cardinals,29
curtisdickey/2512901,"Dickey, Curtis",1986,Cleveland Browns,--
curtisdickey/2512901,"Dickey, Curtis",1985,Cleveland Browns,--
curtisdickey/2512901,"Dickey, Curtis",1985,Indianapolis Colts,--
curtisdickey/2512901,"Dickey, Curtis",1984,Indianapolis Colts,63
curtisdickey/2512901,"Dickey, Curtis",1983,Baltimore Colts,--
curtisdickey/2512901,"Dickey, Curtis",1982,Baltimore Colts,--
curtisdickey/2512901,"Dickey, Curtis",1981,Baltimore Colts,--
curtisdickey/2512901,"Dickey, Curtis",1980,Baltimore Colts,--
larrygarron/2514674,"Garron, Larry",1968,Boston Patriots,--
larrygarron/2514674,"Garron, Larry",1967,Boston Patriots,--
larrygarron/2514674,"Garron, Larry",1966,Boston Patriots,--
larrygarron/2514674,"Garron, Larry",1965,Boston Patriots,--
larrygarron/2514674,"Garron, Larry",1964,Boston Patriots,0
larrygarron/2514674,"Garron, Larry",1963,Boston Patriots,0
larrygarron/2514674,"Garron, Larry",1962,Boston Patriots,39
larrygarron/2514674,"Garron, Larry",1961,Boston Patriots,--
larrygarron/2514674,"Garron, Larry",1960,Boston Patriots,--
brianurlacher/2504098,"Urlacher, Brian",2012,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2011,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2010,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2009,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2008,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2007,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2006,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2005,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2004,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2003,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2002,Chicago Bears,0
brianurlacher/2504098,"Urlacher, Brian",2001,Chicago Bears,--
brianurlacher/2504098,"Urlacher, Brian",2000,Chicago Bears,--
buckhalperin/2515671,"Halperin, Buck",1932,Brooklyn Dodgers,23
garyballman/2508929,"Ballman, Gary",1973,Minnesota Vikings,--
garyballman/2508929,"Ballman, Gary",1973,New York Giants,--
garyballman/2508929,"Ballman, Gary",1972,Philadelphia Eagles,--
garyballman/2508929,"Ballman, Gary",1971,Philadelphia Eagles,--
garyballman/2508929,"Ballman, Gary",1970,Philadelphia Eagles,0
garyballman/2508929,"Ballman, Gary",1969,Philadelphia Eagles,--
garyballman/2508929,"Ballman, Gary",1968,Philadelphia Eagles,--
garyballman/2508929,"Ballman, Gary",1967,Philadelphia Eagles,--
garyballman/2508929,"Ballman, Gary",1966,Pittsburgh Steelers,--
garyballman/2508929,"Ballman, Gary",1965,Pittsburgh Steelers,--
garyballman/2508929,"Ballman, Gary",1964,Pittsburgh Steelers,0
garyballman/2508929,"Ballman, Gary",1963,Pittsburgh Steelers,--
garyballman/2508929,"Ballman, Gary",1962,Pittsburgh Steelers,--
richcamarillo/2499973,"Camarillo, Rich",1996,Oakland Raiders,--
richcamarillo/2499973,"Camarillo, Rich",1995,Houston Oilers,0
richcamarillo/2499973,"Camarillo, Rich",1994,Houston Oilers,0
richcamarillo/2499973,"Camarillo, Rich",1993,Phoenix Cardinals,--
richcamarillo/2499973,"Camarillo, Rich",1992,Phoenix Cardinals,--
richcamarillo/2499973,"Camarillo, Rich",1991,Phoenix Cardinals,0
richcamarillo/2499973,"Camarillo, Rich",1990,Phoenix Cardinals,--
richcamarillo/2499973,"Camarillo, Rich",1989,Phoenix Cardinals,0
richcamarillo/2499973,"Camarillo, Rich",1988,Los Angeles Rams,--
richcamarillo/2499973,"Camarillo, Rich",1987,New England Patriots,--
richcamarillo/2499973,"Camarillo, Rich",1986,New England Patriots,--
richcamarillo/2499973,"Camarillo, Rich",1985,New England Patriots,--
richcamarillo/2499973,"Camarillo, Rich",1984,New England Patriots,--
richcamarillo/2499973,"Camarillo, Rich",1983,New England Patriots,--
richcamarillo/2499973,"Camarillo, Rich",1982,New England Patriots,--
richcamarillo/2499973,"Camarillo, Rich",1981,New England Patriots,--
caseyweldon/2503589,"Weldon, Casey",1999,Washington Redskins,--
caseyweldon/2503589,"Weldon, Casey",1998,Washington Redskins,--
caseyweldon/2503589,"Weldon, Casey",1997,San Diego Chargers,--
caseyweldon/2503589,"Weldon, Casey",1996,Tampa Bay Buccaneers,76
caseyweldon/2503589,"Weldon, Casey",1995,Tampa Bay Buccaneers,519
caseyweldon/2503589,"Weldon, Casey",1994,Tampa Bay Buccaneers,63
caseyweldon/2503589,"Weldon, Casey",1993,Tampa Bay Buccaneers,55
caseyweldon/2503589,"Weldon, Casey",1992,Philadelphia Eagles,--
keviningram/2517164,"Ingram, Kevin",1987,New Orleans Saints,5
frankchristensen/2511455,"Christensen, Frank",1937,Detroit Lions,--
